date,ticker,rank,momentum_score,themes,forward_return,verdict,confidence,reasoning,llm_cost,llm_latency_sec
2023-08-07,ACMR,4,0.7837975346452631,quantum,-0.011029411764705954,accept,0.9,"ACMR has a coherent business model in the semiconductor industry, a sensible market capitalization, and sufficient trading activity and fundamental context for LLM analysis.",3.75e-05,4.417216333094984
2023-08-07,COHR,5,0.7726617417284865,semis,-0.058104588258865886,accept,0.95,"Coherent Corp. (COHR) is a well-established company with a clear business model, sensible market capitalization, active trading, and ample fundamental context, making it suitable for deep LLM analysis.",3.75e-05,4.406480459030718
2023-08-08,VECO,1,0.9533016969060815,"quantum,semis",-0.06294846705805612,accept,0.95,"VECO is a well-established semiconductor equipment company with a sensible market cap and active trading, providing ample fundamental context for LLM analysis.",3.75e-05,5.499138250015676
2023-08-08,KTOS,2,0.7438244227892167,ai,-0.0655235762400489,accept,0.9,"Kratos Defense & Security Solutions is a well-established defense technology company with a clear business model, sufficient market cap, active trading, and ample fundamental context for LLM analysis.",3.75e-05,3.1729930001311004
2023-08-08,SITM,3,0.7332604466496357,quantum,-0.09180615452086838,accept,0.9,"SiTime is an established semiconductor company with a clear business model, suitable market capitalization, active trading, and ample fundamental context for LLM analysis.",3.75e-05,4.07716799993068
2023-08-08,UPST,4,0.7312220720129899,ai,-0.04848662944460769,accept,0.9,"Upstart has a well-known AI-driven lending business model, a sensible market capitalization, active trading, and ample fundamental context for LLM analysis.",3.75e-05,4.441886167041957
2023-08-08,ACMR,5,0.7157175163985576,quantum,-0.01963746223564955,accept,0.9,"ACM Research has a clear business model in semiconductor equipment, a sensible market capitalization, active trading, and sufficient fundamental context for deep LLM analysis.",3.75e-05,5.007635457906872
2023-08-09,VECO,1,0.964213390229054,"quantum,semis",-0.07603686635944695,accept,0.95,"VECO is an established semiconductor equipment company with a sensible market capitalization, active trading, and readily available fundamental context suitable for deep LLM analysis.",3.75e-05,3.500024083070457
2023-08-09,IDYA,2,0.8211570969776876,biotech,-0.02509803921568632,accept,0.9,"IDYA, as a biotech company with strong momentum, likely possesses a coherent business model, sufficient trading activity, and available fundamental context for deep LLM analysis.",3.75e-05,4.717545124934986
2023-08-09,INSM,3,0.7736995002015298,biotech,-0.03301056338028174,accept,0.95,"Insmed (INSM) is a well-established biopharmaceutical company with a sensible market capitalization, active trading, and ample fundamental context, making it suitable for deep LLM analysis.",3.75e-05,4.046528875129297
2023-08-09,SITM,4,0.7468057016770814,quantum,-0.1167804527488322,accept,0.9,"SiTime has a well-defined business model, sufficient market capitalization and liquidity, and ample fundamental context for LLM analysis.",3.75e-05,3.5787236660253257
2023-08-09,RKLB,5,0.7305569349981493,ai,-0.10754414125200651,accept,0.95,"RKLB has a well-known business model, sensible market capitalization, active trading, and ample fundamental context, making it tractable for deep LLM analysis.",3.75e-05,3.7983537500258535
2023-08-10,AOSL,1,0.9744199472034578,quantum,-0.04558053587927324,accept,0.9,"AOSL is a well-established semiconductor company with a sensible market capitalization, active trading, and readily available fundamental data, making it suitable for deep LLM analysis.",3.75e-05,3.641130584059283
2023-08-10,ACHR,2,0.886627043090639,ai,0.06759098786828432,accept,0.9,"Archer Aviation has a coherent business model in the eVTOL sector, a sensible market capitalization, active trading, and sufficient fundamental context for deep LLM analysis.",3.75e-05,4.107719624880701
2023-08-10,VECO,3,0.8746103566045456,"quantum,semis",-0.057705136757838615,accept,0.9,"VECO is a well-established semiconductor equipment company with active trading, a sensible market capitalization, and readily available fundamental context suitable for LLM analysis.",3.75e-05,4.000304749934003
2023-08-10,IDYA,4,0.8455430652851412,biotech,0.04778972520907998,accept,0.9,"IDYA is a well-established biotech company with a suitable market capitalization and active trading, indicating sufficient fundamental context for LLM analysis.",3.75e-05,4.203748292056844
2023-08-10,ACMR,5,0.8266644333254811,quantum,-0.03700962250185047,accept,0.95,"ACMR is a well-established semiconductor equipment company with a sensible market cap, active trading, and ample fundamental context for LLM analysis.",3.75e-05,4.624343459028751
2023-08-11,INOD,1,0.8988148148148148,ai,-0.03935347856640903,uncertain,0.7,"While INOD exhibits strong momentum, critical information regarding its market capitalization and specific business model is absent, preventing a confident assessment of its suitability for deep LLM analysis.",3.75e-05,6.207415541866794
2023-08-11,ACHR,2,0.8857355126300149,ai,0.06707317073170738,accept,0.9,"Archer Aviation has a coherent business model in an emerging sector, a sensible market capitalization, active trading, and ample fundamental context for LLM analysis.",3.75e-05,4.74704208294861
2023-08-11,IONQ,3,0.8124370594159115,quantum,-0.03091397849462374,accept,0.9,"IONQ has a coherent business model in an emerging sector, a sensible market capitalization, active trading, and sufficient fundamental context for LLM analysis.",3.75e-05,3.3045350830070674
2023-08-11,AOSL,4,0.7664937911195474,quantum,-0.048170731707317005,accept,0.9,"AOSL is an established semiconductor company with a sensible market cap, active trading, and ample fundamental context suitable for deep LLM analysis.",3.75e-05,3.703774915775284
2023-08-11,VECO,5,0.7531970835969446,"quantum,semis",-0.06042692939244665,accept,0.9,"VECO is a well-established semiconductor equipment company with a sensible market cap, active trading, and ample fundamental context, making it tractable for deep LLM analysis.",3.75e-05,3.0898514171130955
2023-08-14,INOD,1,1.0,ai,0.01379310344827589,accept,0.8,"Innodata has a coherent AI-focused business model, active trading, and sufficient fundamental context, making it tractable for deep LLM analysis despite being on the smaller end of the preferred market cap range.",3.75e-05,6.931383042130619
2023-08-14,ACHR,2,0.8974739970282318,ai,0.11023622047244097,accept,0.9,"Archer Aviation has a coherent, well-known business model in eVTOL, sufficient trading history since its SPAC IPO, and a market capitalization within the sensible range for deep LLM analysis.",3.75e-05,5.222601665882394
2023-08-14,VECO,3,0.8894566088379796,"quantum,semis",-0.04447439353099736,accept,0.9,"VECO is an established semiconductor equipment company with a sensible market capitalization and active trading, indicating sufficient fundamental context for deep LLM analysis.",3.75e-05,3.6358734578825533
2023-08-14,COHR,4,0.7735281047367,semis,-0.22335673261008293,accept,0.95,"COHR is an established, actively traded company with a clear business model, suitable market capitalization, and ample fundamental context for deep LLM analysis.",3.75e-05,3.559207833139226
2023-08-14,CAMT,5,0.7664318643319877,"quantum,semis",0.07718993928881179,accept,0.95,"Camtek is a well-established semiconductor equipment company with a clear business model, sufficient market capitalization, and ample public data for deep LLM analysis.",3.75e-05,5.354770417092368
2023-08-15,INOD,1,0.8472164693984552,ai,0.020532319391634912,uncertain,0.75,"While INOD exhibits strong momentum and an 'ai' theme, critical information regarding its market capitalization and trading volume is missing, preventing a definitive assessment of its size and liquidity for deep LLM analysis.",3.75e-05,6.517829291056842
2023-08-15,ACHR,2,0.827407806278427,ai,0.2154882154882154,accept,0.9,"Archer Aviation has a well-known, coherent business model in the eVTOL space, a sensible market capitalization, active trading, and sufficient fundamental context for LLM analysis.",3.75e-05,4.05243279109709
2023-08-15,DAWN,3,0.8245485977939999,biotech,0.004460966542751077,uncertain,0.8,"While DAWN is a biotech stock with strong momentum, its suitability for deep LLM analysis is uncertain due to missing market capitalization and liquidity data.",3.75e-05,4.925603958079591
2023-08-15,VECO,4,0.8119777883152564,"quantum,semis",-0.002436477549599747,accept,0.95,"VECO is an established semiconductor equipment company with a clear business model, sensible market capitalization, active trading, and ample fundamental context for LLM analysis.",3.75e-05,4.5700793750584126
2023-08-15,IONQ,5,0.7959021837349493,quantum,0.17604090577063558,accept,0.9,"IONQ has a coherent business model in quantum computing, a sensible market capitalization, active trading history, and available fundamental context for LLM analysis.",3.75e-05,4.482606667093933
2023-08-16,ACHR,1,0.8452574137850163,ai,0.09515859766277113,accept,0.9,"Archer Aviation has a coherent, emerging business model in eVTOLs, sufficient market capitalization and trading history, and ample fundamental context for LLM analysis.",3.75e-05,5.126695417100564
2023-08-16,MTSI,2,0.7866799455587385,semis,0.11462561231630497,accept,0.95,"Monolithic Power Systems (MTSI) is an established semiconductor company with a clear business model, sufficient market capitalization, active trading, and ample fundamental context for LLM analysis.",3.75e-05,6.48341079079546
2023-08-16,VECO,3,0.7667788951235892,"quantum,semis",-0.006056287851799125,accept,0.9,"Veeco Instruments has a well-established business in the semiconductor industry, an appropriate market capitalization, and sufficient trading history and fundamental context for deep LLM analysis.",3.75e-05,4.129049458075315
2023-08-16,ACMR,4,0.7409881656711613,quantum,0.17341482047364387,accept,0.9,"ACMR is a well-established semiconductor equipment company with a sensible market cap, active trading, and available fundamental context, making it suitable for deep LLM analysis.",3.75e-05,5.077067416859791
2023-08-16,INOD,5,0.7254199849770209,ai,-0.003062787136294043,uncertain,0.9,"Insufficient information regarding market capitalization, trading volume, and specific business model details prevents a definitive assessment of suitability for deep LLM analysis.",3.75e-05,4.094741459004581
2023-08-17,ACHR,1,0.826434784687572,ai,-0.06168831168831168,accept,0.9,"Archer Aviation has a coherent business model in the eVTOL space, a sensible market capitalization, active trading, and available fundamental context suitable for deep LLM analysis.",3.75e-05,4.326933832839131
2023-08-17,NSIT,2,0.768102899657744,semis,0.016587835587235977,accept,0.9,"Insight Enterprises is a well-established IT services provider with a sensible market cap, active trading, and ample fundamental context, making it suitable for deep LLM analysis.",3.75e-05,5.41911687492393
2023-08-17,VECO,3,0.7308345821162019,"quantum,semis",-0.006371681415929142,accept,0.85,"VECO operates in the well-known semiconductor sector, exhibits recent trading momentum, and is likely to have sufficient fundamental data for LLM analysis.",3.75e-05,5.035323332995176
2023-08-17,INOD,4,0.7212818565466079,ai,0.0,accept,0.85,"Innodata has a coherent AI-focused business model, active trading, and sufficient fundamental context for LLM analysis, despite being on the lower end of the typical market capitalization range.",3.75e-05,7.865684458985925
2023-08-17,ACMR,5,0.7160998991204015,quantum,0.1929285165257495,accept,0.9,"ACMR is an established semiconductor equipment company with a sensible market cap, active trading, and available fundamental context, making it suitable for LLM analysis.",3.75e-05,3.4978497908450663
2023-08-18,IDYA,1,0.9174182964331443,biotech,0.05163447251114395,accept,0.9,"IDYA is an active, mid-cap biotech company with a clear business model and sufficient fundamental context for deep LLM analysis.",3.75e-05,3.918760915985331
2023-08-18,ACHR,2,0.8915304606240714,ai,-0.08714285714285719,accept,0.9,"Archer Aviation has a coherent business model in the eVTOL space, a sensible market capitalization, active trading, and sufficient fundamental context for LLM analysis.",3.75e-05,4.255462291883305
2023-08-18,NSIT,3,0.8256389283345396,semis,0.04240519028827516,uncertain,0.8,"The company operates in a known sector and shows momentum, but critical financial metrics like market cap and trading volume are not provided to confirm its size and liquidity against pipeline criteria.",3.75e-05,12.452059583039954
2023-08-18,INOD,4,0.7300356904517324,ai,0.004389173372348232,uncertain,0.8,"While Innodata has a coherent AI business model and available context, its market capitalization is below the $500M threshold for sensible size, making it less suitable for the pipeline's deep LLM analysis, though not explicitly illiquid.",3.75e-05,9.809141166973859
2023-08-18,VECO,5,0.7285536045379897,"quantum,semis",-0.0244669695910521,accept,0.9,"Veeco Instruments (VECO) is a well-established semiconductor equipment company with a sensible market cap, active trading, and ample fundamental context, making it tractable for deep LLM analysis.",3.75e-05,4.711139749968424
2023-08-21,ACHR,1,1.0,ai,-0.02127659574468077,accept,0.9,"Archer Aviation has a coherent business model in the eVTOL space, a sensible market capitalization, active trading, and available fundamental context suitable for deep LLM analysis.",3.75e-05,5.1699469580780715
2023-08-21,CAMT,2,1.0,"quantum,semis",0.1714975845410629,accept,0.95,"Camtek has a well-established business in the semiconductor industry, a sensible market capitalization, and sufficient trading activity and fundamental context for deep LLM analysis.",3.75e-05,4.910021708114073
2023-08-21,IDYA,3,0.8905487425885004,biotech,0.017889087656529412,accept,0.9,"IDYA, as a biotech stock with strong momentum, likely possesses a coherent business model, sufficient trading activity, and available fundamental context for deep LLM analysis.",3.75e-05,4.485730416839942
2023-08-21,ACMR,4,0.856440914479593,quantum,0.10731373889268614,accept,0.9,"ACMR is a well-established semiconductor equipment company with a sensible market cap, active trading, and ample fundamental context, making it suitable for deep LLM analysis.",3.75e-05,3.9362969580106437
2023-08-21,INOD,5,0.8161121077786769,ai,0.10052910052910047,uncertain,0.9,"A definitive verdict is not possible due to the absence of market capitalization and trading volume data, which are crucial for assessing its size and liquidity against the pipeline criteria.",3.75e-05,9.26505433395505
2023-08-22,MTSI,1,1.0,semis,0.03686578355411152,accept,0.9,"MTSI is a well-established semiconductor company with a sensible market capitalization, active trading, and extensive fundamental context suitable for deep LLM analysis.",3.75e-05,3.5762078331317753
2023-08-22,ACMR,2,0.9986513823331086,quantum,0.05317848410757953,accept,0.9,"ACM Research has an established business in the semiconductor industry, a sensible market capitalization, active trading, and readily available fundamental data for LLM analysis.",3.75e-05,5.712113582994789
2023-08-22,CAMT,3,0.9,"quantum,semis",0.12200228397411506,accept,0.9,"Camtek is an established semiconductor company with a clear business model, appropriate market capitalization, active trading, and ample fundamental context for LLM analysis.",3.75e-05,3.6358897909522057
2023-08-22,ACHR,4,0.8872507204353429,ai,-0.040166204986149645,accept,0.9,"Archer Aviation has a clear business model, sufficient market capitalization, active trading, and ample fundamental context for deep LLM analysis.",3.75e-05,4.378174667013809
2023-08-22,INOD,5,0.8169830489592118,ai,0.11102831594634877,uncertain,0.8,"Insufficient information is provided regarding INOD's business model, market capitalization, and liquidity to determine if it meets the criteria for deep LLM analysis.",3.75e-05,4.72194637497887
2023-08-23,ACMR,1,1.0,quantum,0.14322916666666652,accept,0.9,"ACMR is an established semiconductor equipment company with a sensible market cap and ample fundamental data, making it suitable for deep LLM analysis.",3.75e-05,3.825795582961291
2023-08-23,CAMT,2,1.0,"quantum,semis",0.15738963531669858,accept,0.9,"Camtek Ltd. has a clear business model in the semiconductor industry, a sensible market capitalization, active trading, and sufficient fundamental context for LLM analysis.",3.75e-05,4.696758290985599
2023-08-23,MTSI,3,1.0,semis,0.061778001004520355,accept,0.9,"Monolithic Power Systems (MTSI) is a well-established semiconductor company with a clear business model, active trading, and ample fundamental context suitable for deep LLM analysis.",3.75e-05,4.348204582929611
2023-08-23,INOD,4,0.8183184446667977,ai,-0.001536098310291778,uncertain,0.0,"parse error | raw: {""verdict"": ""reject"", ""confidence"": 0.8, ""reasoning"": ""Innodata's market capitalization of approximately $200-300M falls",0.0,11.193316292017698
2023-08-23,INSM,5,0.8126836284533748,biotech,-0.0018239854081166795,accept,0.9,"INSM is a biotech company with strong momentum indicators, suggesting a coherent business model, active trading, and likely sufficient fundamental context for deep LLM analysis.",3.75e-05,5.763924291823059
2023-08-24,MTSI,1,0.8995251187203199,semis,0.03848075962018993,accept,0.9,"MTSI is a well-established semiconductor company with a sensible market cap, active trading, and ample fundamental context, making it suitable for deep LLM analysis.",3.75e-05,3.5545731668826193
2023-08-24,CAMT,2,0.8991625428245147,"quantum,semis",0.16547871315738782,accept,0.9,"Camtek (CAMT) is a well-established semiconductor equipment company with a sensible market cap, active trading, and ample fundamental context, making it suitable for LLM analysis.",3.75e-05,5.439152332954109
2023-08-24,ACMR,3,0.8938875305623473,quantum,0.1875,accept,0.9,"ACMR is an established semiconductor equipment company with a clear business model, sensible market capitalization, active trading, and ample fundamental context for LLM analysis.",3.75e-05,5.194012917112559
2023-08-24,NSIT,4,0.7844510578120907,semis,0.04325032765399728,accept,0.95,"Insight Enterprises is a well-established, mid-cap IT solutions provider with ample public data and trading history, making it suitable for deep LLM analysis.",3.75e-05,4.564854291966185
2023-08-24,ACHR,5,0.7834321443055078,ai,0.11764705882352944,accept,0.9,"Archer Aviation (ACHR) has a coherent business model in an emerging sector, a sensible market capitalization, active trading, and ample fundamental context for deep LLM analysis.",3.75e-05,4.340161625063047
2023-08-25,MTSI,1,1.0,semis,0.005708612558947834,accept,0.95,"MACOM Technology Solutions is a well-established semiconductor company with a suitable market cap, active trading, and ample fundamental context for LLM analysis.",3.75e-05,3.0470182499848306
2023-08-25,ACMR,2,0.8249272596851658,quantum,0.2830065359477123,accept,0.9,"ACM Research has a clear business model in the semiconductor industry, a sensible market capitalization, active trading, and ample fundamental context for LLM analysis.",3.75e-05,4.775600332999602
2023-08-25,ACHR,3,0.8133887349953832,ai,-0.009389671361502261,accept,0.9,"Archer Aviation has a coherent, well-known business model in the eVTOL space, a sensible market cap, active trading, and sufficient fundamental context for LLM analysis.",3.75e-05,3.9869532079901546
2023-08-25,CAMT,4,0.8082694234392354,"quantum,semis",0.12584573748308525,accept,0.9,"Camtek is a well-established semiconductor equipment company with a sensible market cap, active trading, and ample fundamental context for LLM analysis.",3.75e-05,4.82042158418335
2023-08-25,INOD,5,0.7987802431712269,ai,-0.15877640203932986,uncertain,0.0,"parse error | raw: {""verdict"": ""uncertain"", ""confidence"": 0.6, ""reasoning"": ""While Innodata has a coherent business model and fundamental c",0.0,10.624009666964412
2023-08-28,MTSI,1,0.9,semis,0.006742675003065024,accept,0.9,"MTSI is a well-established semiconductor company with a sensible market cap, active trading, and ample fundamental context, making it suitable for deep LLM analysis.",3.75e-05,3.709595417138189
2023-08-28,INOD,2,0.8964862965565706,ai,-0.21222527472527475,accept,0.85,"Innodata has a coherent AI-focused business model, active trading, and available fundamental context, making it tractable for deep LLM analysis despite its market capitalization being on the lower end of the typical range.",3.75e-05,6.298693583812565
2023-08-28,CAMT,3,0.8471406674114014,"quantum,semis",-0.007903780068728494,accept,0.95,"Camtek is an established semiconductor equipment company with a sensible market cap, active trading, and ample fundamental context for LLM analysis.",3.75e-05,4.63557408307679
2023-08-28,NSIT,4,0.8122019620501725,semis,-0.03051939845823315,accept,0.95,"NSIT is a well-established IT solutions provider with a sensible market cap, active trading, and ample fundamental context, making it suitable for deep LLM analysis.",3.75e-05,3.391875041881576
2023-08-28,ACMR,5,0.7941107819596754,quantum,0.1938271604938273,accept,0.9,"ACMR is an established semiconductor equipment supplier with a clear business model, sufficient market capitalization, and ample fundamental data for LLM analysis.",3.75e-05,5.37016912503168
2023-08-29,CAMT,1,1.0,"quantum,semis",-0.03901611535199323,accept,0.9,"Camtek is an established semiconductor equipment company with a sensible market cap, active trading, and ample fundamental context for LLM analysis.",3.75e-05,3.6356489579193294
2023-08-29,INOD,2,0.9617373605148756,ai,-0.2602280348759223,accept,0.9,"Innodata Inc. is an established AI-focused company with a coherent business model, sufficient market capitalization, active trading, and available fundamental context suitable for deep LLM analysis.",3.75e-05,5.450933833839372
2023-08-29,ONTO,3,0.9464340287715924,"quantum,semis",-0.06085430076067866,accept,0.95,"ONTO Innovation is an established semiconductor equipment company with a clear business model, sensible market capitalization, active trading, and ample fundamental context, making it highly tractable for deep LLM analysis.",3.75e-05,3.6486417080741376
2023-08-29,ACMR,4,0.7924658541893485,quantum,0.0864770748694137,accept,0.9,"ACMR is a well-established semiconductor equipment company with a sensible market cap, active trading, and ample fundamental context for LLM analysis.",3.75e-05,5.360144041012973
2023-08-29,SITM,5,0.7769264882675866,quantum,-0.1087631598879043,accept,0.9,"SITM is a well-established semiconductor company with a clear business model, sufficient market capitalization, active trading, and ample fundamental context for deep LLM analysis.",3.75e-05,3.921151875052601
2023-08-30,CAMT,1,0.9258311072912864,"quantum,semis",-0.04809286898839138,accept,0.95,"CAMT is an established semiconductor equipment company with a sensible market cap, active trading, and available fundamental context, making it suitable for deep LLM analysis.",3.75e-05,5.02431174996309
2023-08-30,ONTO,2,0.9216402418748597,"quantum,semis",-0.07497481652036253,accept,0.95,"ONTO is an established semiconductor equipment company with a sensible market cap, active trading, and likely ample fundamental context for deep LLM analysis.",3.75e-05,3.891025457996875
2023-08-30,INOD,3,0.8113900468993481,ai,-0.22615384615384615,uncertain,0.0,"parse error | raw: {""verdict"": ""reject"", ""confidence"": 0.8, ""reasoning"": ""While Innodata has a coherent business model and active trading, ",0.0,10.750404083169997
2023-08-30,ACMR,4,0.8049243814653376,quantum,0.06662870159453305,accept,0.9,"ACMR is a well-established semiconductor equipment company with a sensible market cap and active trading, providing ample fundamental context for LLM analysis.",3.75e-05,5.467966290889308
2023-08-30,MTSI,5,0.77879212846332,semis,-0.061140018921475914,accept,0.9,"MTSI is a well-established semiconductor company with a sensible market cap and active trading, making it suitable for deep LLM analysis.",3.75e-05,3.58739637513645
2023-08-31,ONTO,1,0.9962867276844911,"quantum,semis",-0.07961690305600233,accept,0.95,"ONTO (Onto Innovation Inc.) is an established semiconductor equipment company with a sensible market cap, active trading, and ample fundamental context, making it tractable for deep LLM analysis.",3.75e-05,3.3512707920745015
2023-08-31,IMVT,2,0.842866344780587,biotech,-0.06002501042100872,accept,0.9,"Immunovant is a well-established clinical-stage biotech company with sufficient market capitalization, trading activity, and available fundamental data suitable for deep LLM analysis.",3.75e-05,4.006858832901344
2023-08-31,CAMT,3,0.8296093757075088,"quantum,semis",-0.05140495867768591,accept,0.9,"Camtek Ltd. has a well-established semiconductor equipment business, a sensible market capitalization, active trading, and ample fundamental context for LLM analysis.",3.75e-05,4.763146874960512
2023-08-31,KTOS,4,0.8270910095590559,ai,-0.09006785934608275,accept,0.9,"Kratos Defense & Security Solutions is a well-established defense contractor with a sensible market capitalization and active trading, providing ample fundamental context for LLM analysis.",3.75e-05,4.053024999797344
2023-08-31,ACMR,5,0.791683252527514,quantum,0.005968529571350967,accept,0.9,"ACMR has a coherent business model in semiconductor equipment, a sensible market capitalization, active trading, and ample fundamental context for LLM analysis.",3.75e-05,3.972178833093494
2023-09-01,IMVT,1,0.9085729731689058,biotech,-0.02865961199294531,accept,0.9,"Immunovant (IMVT) is a clinical-stage biotech with a clear business model, sufficient market capitalization, active trading, and available fundamental context suitable for LLM analysis.",3.75e-05,3.5168841250706464
2023-09-01,ACMR,2,0.8909172187802213,quantum,-0.09398879266428928,accept,0.9,"ACMR has a coherent business model in semiconductor equipment, a sensible market capitalization, active trading, and available fundamental context suitable for deep LLM analysis.",3.75e-05,5.787484625121579
2023-09-01,CAMT,3,0.8468907525382044,"quantum,semis",0.013392857142857206,accept,0.95,"Camtek is a well-established semiconductor equipment company with a suitable market cap, active trading, and ample fundamental data for LLM analysis.",3.75e-05,3.2556772499810904
2023-09-01,PEGA,4,0.7998770546226002,ai,-0.10038453754300736,accept,0.95,"Pegasystems (PEGA) is an established enterprise software company with a clear business model, sufficient market capitalization, active trading, and ample fundamental data for deep LLM analysis.",3.75e-05,4.063316707964987
2023-09-01,ONTO,5,0.7852685489044253,"quantum,semis",-0.06364584885974067,accept,0.95,"Onto Innovation is a well-established semiconductor capital equipment company with a sensible market cap, active trading, and abundant fundamental context suitable for deep LLM analysis.",3.75e-05,4.248671500012279
2023-09-05,INSM,1,1.0,biotech,-0.004918653045781318,accept,0.95,INSM is an established biopharmaceutical company with a sensible market capitalization and likely sufficient fundamental context for deep LLM analysis.,3.75e-05,3.8262272921856493
2023-09-05,ACMR,2,0.9663131567668739,quantum,-0.09048603929679422,accept,0.9,"ACM Research has a coherent semiconductor equipment business, a sensible market capitalization, active trading, and sufficient fundamental context for LLM analysis.",3.75e-05,4.782141167204827
2023-09-05,NSIT,3,0.7710555741910912,semis,-0.017532425210193603,accept,0.9,"NSIT is a well-established IT solutions provider with a sensible market capitalization and active trading, making it suitable for deep LLM analysis.",3.75e-05,5.026569457957521
2023-09-05,IONQ,4,0.7666028102501546,quantum,-0.0454545454545453,accept,0.9,"IONQ is an active, mid-cap company in the well-defined quantum computing sector with sufficient trading history and fundamental context for LLM analysis.",3.75e-05,3.962479874957353
2023-09-05,CAMT,5,0.766397569252657,"quantum,semis",0.014894354000692722,accept,0.9,"Camtek has a well-established business model in the semiconductor industry, a sensible market capitalization, active trading, and sufficient fundamental context for deep LLM analysis.",3.75e-05,5.438711334019899
2023-09-06,INSM,1,1.0,biotech,0.0030086498683716822,accept,0.9,"Insmed (INSM) is an established biotech company with a sensible market capitalization, active trading, and sufficient fundamental context for deep LLM analysis.",3.75e-05,3.6579776669386774
2023-09-06,ACMR,2,0.8919774139294663,quantum,-0.10576923076923084,accept,0.9,"ACMR has a well-defined business in semiconductor equipment, a suitable market capitalization, and sufficient trading history and fundamental data for LLM analysis.",3.75e-05,3.9038645001128316
2023-09-06,IONQ,3,0.7876850462987098,quantum,0.030874785591766818,accept,0.9,"IONQ has a coherent business model in quantum computing, a sensible market capitalization, active trading, and ample fundamental context for LLM analysis.",3.75e-05,3.597687541972846
2023-09-06,AUPH,4,0.7621794072122896,biotech,-0.06295149638802888,accept,0.9,"AUPH is a well-established biotech company with a sensible market capitalization, active trading, and ample fundamental data, making it suitable for deep LLM analysis.",3.75e-05,4.383076875004917
2023-09-06,IDYA,5,0.7270163604356802,biotech,0.051336898395721864,accept,0.9,IDYA is a well-established clinical-stage biotech company with a sensible market capitalization and likely sufficient fundamental context for LLM analysis.,3.75e-05,3.6318408749066293
2023-09-07,PATH,1,0.8591582318363645,ai,-0.04978354978354993,accept,0.9,"UiPath has a well-established business model in RPA, a suitable market capitalization, active trading, and ample fundamental context for deep LLM analysis.",3.75e-05,3.3757139171939343
2023-09-07,INSM,2,0.7772995208051009,biotech,0.013328255902513186,accept,0.9,"INSM, as a biotech company with strong momentum, likely possesses a coherent business model, sufficient market capitalization, and active trading, making it tractable for LLM analysis.",3.75e-05,3.926008875016123
2023-09-07,ACMR,3,0.771247514461462,quantum,-0.1713828083288842,accept,0.9,"ACMR is a well-established semiconductor equipment company with a sensible market capitalization and active trading, providing ample fundamental context for LLM analysis.",3.75e-05,5.523982666898519
2023-09-07,IONQ,4,0.7635829237344524,quantum,-0.11685625646328857,accept,0.9,"IONQ has a well-defined business in quantum computing, sufficient market capitalization and trading history, and ample fundamental data for LLM analysis.",3.75e-05,3.773667500121519
2023-09-07,CAMT,5,0.7515466117183754,"quantum,semis",-0.021254355400696867,accept,0.95,"Camtek (CAMT) has an established business model in the semiconductor industry, a sensible market capitalization, and sufficient trading activity and fundamental context for deep LLM analysis.",3.75e-05,5.866078250110149
2023-09-08,PATH,1,0.8575869557218442,ai,-0.09228362877997909,accept,0.95,"UiPath (PATH) has a well-known business model in RPA/AI, a sensible market capitalization, active trading, and extensive fundamental context, making it highly tractable for deep LLM analysis.",3.75e-05,3.5485892919823527
2023-09-08,IONQ,2,0.7780339985061308,quantum,-0.17886178861788615,accept,0.9,"IONQ has a well-defined business model in quantum computing, sufficient market capitalization and liquidity, and ample fundamental data for LLM analysis.",3.75e-05,3.648146707797423
2023-09-08,INSM,3,0.7677369286135307,biotech,0.0018867924528302993,accept,0.9,"INSM is a biotech company with active momentum, suggesting a coherent business model, sufficient liquidity, and available fundamental context for LLM analysis.",3.75e-05,4.404580082977191
2023-09-08,ACHR,4,0.7620926146643314,ai,-0.1004304160688666,accept,0.9,"Archer Aviation has a coherent, emerging business model, a sensible market capitalization, active trading history, and sufficient fundamental context for LLM analysis.",3.75e-05,4.090817166026682
2023-09-08,ACMR,5,0.7601000171100896,quantum,-0.15210355987055013,accept,0.9,"ACMR is an established semiconductor equipment company with a sensible market cap, active trading, and ample fundamental context suitable for deep LLM analysis.",3.75e-05,3.477370166918263
2023-09-11,CRNX,1,0.8666666666666667,biotech,-0.039228506047727985,accept,0.9,"CRNX is a clinical-stage biotech company with a sensible market capitalization, active trading indicated by high momentum, and likely sufficient fundamental context for LLM analysis.",3.75e-05,3.3853766249958426
2023-09-11,PATH,2,0.7900816446902796,ai,-0.08623460096411373,accept,0.9,"UiPath has a well-known AI-driven business model, a sensible market capitalization, active trading, and ample fundamental context for deep LLM analysis.",3.75e-05,3.3109216671437025
2023-09-11,INSM,3,0.7813866670810139,biotech,-0.023022651318232445,accept,0.9,"Insmed is a well-established biotech company with a sensible market cap, active trading, and ample fundamental context suitable for deep LLM analysis.",3.75e-05,3.253565917024389
2023-09-11,IONQ,4,0.7807844331504511,quantum,-0.18280683583635415,accept,0.9,"IONQ has a coherent, well-known business model in quantum computing, a sensible market capitalization, active trading, and available fundamental context for LLM analysis.",3.75e-05,3.7096094160806388
2023-09-11,ONTO,5,0.7786119071670985,"quantum,semis",-0.01997771410378868,accept,0.95,"ONTO is a well-established semiconductor company with a sensible market cap, active trading, and ample fundamental context, making it tractable for deep LLM analysis.",3.75e-05,3.5567153338342905
